fisher module not installed.  Falling back on scipy.stats.fisher_exact
/Users/rbadgami/go-basic.obo: fmt(1.2) rel(2019-03-19) 47,381 GO Terms
Study: 386 vs. Population 269428

fisher module not installed.  Falling back on scipy.stats.fisher_exact
1 GO IDs in assc. are not found in the GO-DAG: GO:0000991
 28% 75,453 of 269,428 population items found in association
 64%    248 of    386 study items found in association
100%    386 of    386 study items found in population(269428)
Calculating 6,425 uncorrected p-values using fisher_scipy_stats
   6,425 GO terms are associated with 75,453 of 269,428 population items
     697 GO terms are associated with    248 of    386 study items
      85 GO terms found significant (< 0.05=alpha) ( 85 enriched +   0 purified): local bonferroni
      87 GO terms found significant (< 0.05=alpha) ( 87 enriched +   0 purified): local sidak
      86 GO terms found significant (< 0.05=alpha) ( 86 enriched +   0 purified): local holm
     144 GO terms found significant (< 0.05=alpha) (144 enriched +   0 purified): statsmodels fdr_bh
    301 of 6,425 results have uncorrected P-values <= 0.05=pval

# Generated by GOATOOLS v0.8.12 (2019-07-28)
# min_ratio=None pval=0.05
GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_bonferroni	p_sidak	p_holm	p_fdr_bh	study_items
...GO:0005524	MF	e	ATP binding                   	42/386	8510/269428	5.94e-12	8	42	3.82e-08	3.72e-08	3.8e-08	1.03e-09	TraesCS1A02G006300, TraesCS1A02G017900, TraesCS1A02G018000, TraesCS1A02G422600, TraesCS1B02G006500, TraesCS1B02G007100, TraesCS1B02G036700, TraesCS1B02G060700, TraesCS1B02G456700, TraesCS1D02G430800, TraesCS2A02G107000, TraesCS2B02G084000, TraesCS2B02G084100, TraesCS2D02G571100, TraesCS2D02G571300, TraesCS2D02G572600, TraesCS3A02G039200, TraesCS3B02G005000, TraesCS3B02G005100, TraesCS3B02G481000, TraesCS3D02G438600, TraesCS4A02G331100, TraesCS5A02G003600, TraesCS5A02G157200, TraesCS5A02G260600, TraesCS5A02G321300, TraesCS5D02G004400, TraesCS5D02G187500, TraesCS5D02G328100, TraesCS6A02G004500, TraesCS6A02G228900, TraesCS6A02G385000, TraesCS6B02G058300, TraesCS6B02G152700, TraesCS6D02G375700, TraesCS6D02G392700, TraesCS7A02G434100, TraesCS7A02G442500, TraesCS7B02G378300, TraesCS7B02G415600, TraesCS7D02G036700, TraesCS7D02G161100
....GO:0035639	MF	e	purine ribonucleoside triphosphate binding	43/386	9152/269428	1.55e-11	4	43	9.97e-08	9.72e-08	9.91e-08	2.56e-09	TraesCS1A02G006300, TraesCS1A02G017900, TraesCS1A02G018000, TraesCS1A02G422600, TraesCS1B02G006500, TraesCS1B02G007100, TraesCS1B02G036700, TraesCS1B02G060700, TraesCS1B02G456700, TraesCS1D02G430800, TraesCS2A02G107000, TraesCS2B02G084000, TraesCS2B02G084100, TraesCS2D02G571100, TraesCS2D02G571300, TraesCS2D02G572600, TraesCS3A02G039200, TraesCS3B02G005000, TraesCS3B02G005100, TraesCS3B02G481000, TraesCS3D02G438600, TraesCS4A02G331100, TraesCS4A02G363900, TraesCS5A02G003600, TraesCS5A02G157200, TraesCS5A02G260600, TraesCS5A02G321300, TraesCS5D02G004400, TraesCS5D02G187500, TraesCS5D02G328100, TraesCS6A02G004500, TraesCS6A02G228900, TraesCS6A02G385000, TraesCS6B02G058300, TraesCS6B02G152700, TraesCS6D02G375700, TraesCS6D02G392700, TraesCS7A02G434100, TraesCS7A02G442500, TraesCS7B02G378300, TraesCS7B02G415600, TraesCS7D02G036700, TraesCS7D02G161100
.....GO:0004568	MF	e	chitinase activity            	7/386	77/269428	2.59e-11	5	7	1.66e-07	1.62e-07	1.65e-07	3.61e-09	TraesCS1A02G203600, TraesCS1A02G203700, TraesCS1D02G207000, TraesCS1D02G207100, TraesCS2A02G033600, TraesCS3D02G260300, TraesCS5D02G408200
..GO:0016740	MF	e	transferase activity          	50/386	12213/269428	3.95e-11	2	50	2.54e-07	2.47e-07	2.52e-07	5.29e-09	TraesCS1A02G006300, TraesCS1A02G017900, TraesCS1A02G018000, TraesCS1A02G422600, TraesCS1B02G006500, TraesCS1B02G007100, TraesCS1B02G036700, TraesCS1B02G377700, TraesCS1B02G456700, TraesCS1D02G120000, TraesCS1D02G430800, TraesCS2A02G107000, TraesCS2B02G084000, TraesCS2B02G084100, TraesCS2B02G519100, TraesCS2D02G055000, TraesCS2D02G145300, TraesCS2D02G568200, TraesCS2D02G568300, TraesCS2D02G569900, TraesCS2D02G571100, TraesCS2D02G571300, TraesCS2D02G572600, TraesCS3A02G039200, TraesCS3B02G005000, TraesCS3B02G005100, TraesCS3B02G481000, TraesCS3B02G547300, TraesCS3D02G326200, TraesCS3D02G438600, TraesCS3D02G493700, TraesCS4B02G059100, TraesCS5D02G187500, TraesCS6A02G004500, TraesCS6A02G228900, TraesCS6A02G286900, TraesCS6A02G385000, TraesCS6B02G080000, TraesCS6B02G152700, TraesCS6D02G371300, TraesCS6D02G375700, TraesCS7A02G056200, TraesCS7A02G236200, TraesCS7A02G241100, TraesCS7A02G427100, TraesCS7A02G434100, TraesCS7B02G378300, TraesCS7B02G415600, TraesCS7D02G036700, TraesCS7D02G161100
....GO:0016301	MF	e	kinase activity               	32/386	5897/269428	2.28e-10	4	32	1.47e-06	1.43e-06	1.45e-06	2.82e-08	TraesCS1A02G006300, TraesCS1A02G017900, TraesCS1A02G018000, TraesCS1A02G422600, TraesCS1B02G006500, TraesCS1B02G007100, TraesCS1B02G036700, TraesCS1B02G456700, TraesCS1D02G430800, TraesCS2A02G107000, TraesCS2B02G084000, TraesCS2B02G084100, TraesCS2D02G145300, TraesCS2D02G571100, TraesCS2D02G571300, TraesCS2D02G572600, TraesCS3A02G039200, TraesCS3B02G005000, TraesCS3B02G005100, TraesCS3B02G481000, TraesCS3D02G438600, TraesCS5D02G187500, TraesCS6A02G004500, TraesCS6A02G228900, TraesCS6A02G385000, TraesCS6B02G152700, TraesCS6D02G375700, TraesCS7A02G434100, TraesCS7B02G378300, TraesCS7B02G415600, TraesCS7D02G036700, TraesCS7D02G161100
...GO:0004672	MF	e	protein kinase activity       	30/386	5340/269428	3.83e-10	5	30	2.46e-06	2.4e-06	2.44e-06	4.55e-08	TraesCS1A02G006300, TraesCS1A02G017900, TraesCS1A02G018000, TraesCS1A02G422600, TraesCS1B02G006500, TraesCS1B02G007100, TraesCS1B02G036700, TraesCS1B02G456700, TraesCS1D02G430800, TraesCS2A02G107000, TraesCS2B02G084000, TraesCS2B02G084100, TraesCS2D02G571100, TraesCS2D02G572600, TraesCS3A02G039200, TraesCS3B02G005000, TraesCS3B02G005100, TraesCS3B02G481000, TraesCS3D02G438600, TraesCS5D02G187500, TraesCS6A02G004500, TraesCS6A02G228900, TraesCS6A02G385000, TraesCS6B02G152700, TraesCS6D02G375700, TraesCS7A02G434100, TraesCS7B02G378300, TraesCS7B02G415600, TraesCS7D02G036700, TraesCS7D02G161100
....GO:0016773	MF	e	phosphotransferase activity, alcohol group as acceptor	31/386	5724/269428	4.62e-10	4	31	2.97e-06	2.89e-06	2.94e-06	5.3e-08	TraesCS1A02G006300, TraesCS1A02G017900, TraesCS1A02G018000, TraesCS1A02G422600, TraesCS1B02G006500, TraesCS1B02G007100, TraesCS1B02G036700, TraesCS1B02G456700, TraesCS1D02G430800, TraesCS2A02G107000, TraesCS2B02G084000, TraesCS2B02G084100, TraesCS2D02G571100, TraesCS2D02G571300, TraesCS2D02G572600, TraesCS3A02G039200, TraesCS3B02G005000, TraesCS3B02G005100, TraesCS3B02G481000, TraesCS3D02G438600, TraesCS5D02G187500, TraesCS6A02G004500, TraesCS6A02G228900, TraesCS6A02G385000, TraesCS6B02G152700, TraesCS6D02G375700, TraesCS7A02G434100, TraesCS7B02G378300, TraesCS7B02G415600, TraesCS7D02G036700, TraesCS7D02G161100
..GO:0016787	MF	e	hydrolase activity            	40/386	9126/269428	6.18e-10	2	40	3.97e-06	3.87e-06	3.94e-06	6.97e-08	TraesCS1A02G088600, TraesCS1A02G203600, TraesCS1A02G203700, TraesCS1A02G422900, TraesCS1B02G060700, TraesCS1B02G107600, TraesCS1B02G454200, TraesCS1D02G090000, TraesCS1D02G207000, TraesCS1D02G207100, TraesCS2A02G033600, TraesCS2A02G105900, TraesCS2A02G236200, TraesCS2D02G573300, TraesCS3A02G131200, TraesCS3A02G480200, TraesCS3A02G481600, TraesCS3A02G483000, TraesCS3A02G483100, TraesCS3D02G260300, TraesCS3D02G475000, TraesCS3D02G475100, TraesCS3D02G478000, TraesCS4A02G230500, TraesCS4A02G331100, TraesCS4B02G085400, TraesCS4B02G356800, TraesCS4D02G083500, TraesCS5A02G157200, TraesCS5A02G286100, TraesCS5D02G408200, TraesCS6A02G283500, TraesCS6B02G387000, TraesCS6D02G264000, TraesCS6D02G389600, TraesCS7A02G040400, TraesCS7A02G427100, TraesCS7A02G510200, TraesCS7B02G013200, TraesCS7D02G207300
...GO:0016772	MF	e	transferase activity, transferring phosphorus-containing groups	32/386	6427/269428	1.82e-09	3	32	1.17e-05	1.14e-05	1.16e-05	1.95e-07	TraesCS1A02G006300, TraesCS1A02G017900, TraesCS1A02G018000, TraesCS1A02G422600, TraesCS1B02G006500, TraesCS1B02G007100, TraesCS1B02G036700, TraesCS1B02G456700, TraesCS1D02G430800, TraesCS2A02G107000, TraesCS2B02G084000, TraesCS2B02G084100, TraesCS2D02G145300, TraesCS2D02G571100, TraesCS2D02G571300, TraesCS2D02G572600, TraesCS3A02G039200, TraesCS3B02G005000, TraesCS3B02G005100, TraesCS3B02G481000, TraesCS3D02G438600, TraesCS5D02G187500, TraesCS6A02G004500, TraesCS6A02G228900, TraesCS6A02G385000, TraesCS6B02G152700, TraesCS6D02G375700, TraesCS7A02G434100, TraesCS7B02G378300, TraesCS7B02G415600, TraesCS7D02G036700, TraesCS7D02G161100
..GO:0005515	MF	e	protein binding               	56/386	16438/269428	2.82e-09	2	56	1.81e-05	1.77e-05	1.8e-05	2.97e-07	TraesCS1A02G006300, TraesCS1A02G445500, TraesCS2A02G058300, TraesCS2B02G084000, TraesCS2B02G084100, TraesCS2D02G145300, TraesCS2D02G568300, TraesCS2D02G571100, TraesCS2D02G572700, TraesCS3A02G056000, TraesCS3A02G058100, TraesCS3A02G204800, TraesCS3A02G309000, TraesCS3A02G309100, TraesCS3A02G354800, TraesCS3B02G015000, TraesCS3B02G152200, TraesCS3B02G387800, TraesCS3B02G481000, TraesCS3D02G348800, TraesCS3D02G438600, TraesCS3D02G438700, TraesCS4A02G421900, TraesCS4A02G454800, TraesCS4A02G486800, TraesCS4A02G490700, TraesCS4A02G491400, TraesCS4B02G059100, TraesCS4B02G059300, TraesCS4B02G382100, TraesCS4D02G326400, TraesCS5A02G007900, TraesCS5A02G157200, TraesCS5A02G260600, TraesCS5A02G533800, TraesCS5D02G105100, TraesCS5D02G502400, TraesCS6A02G228900, TraesCS6A02G385000, TraesCS6B02G009600, TraesCS6B02G080000, TraesCS6B02G104100, TraesCS6B02G137500, TraesCS6B02G152700, TraesCS7A02G005400, TraesCS7A02G034300, TraesCS7A02G042100, TraesCS7A02G340300, TraesCS7A02G442500, TraesCS7B02G378300, TraesCS7D02G006100, TraesCS7D02G030800, TraesCS7D02G036700, TraesCS7D02G546600, TraesCS7D02G549500, TraesCSU02G002300
..GO:0016491	MF	e	oxidoreductase activity       	31/386	6576/269428	1.15e-08	2	31	7.36e-05	7.17e-05	7.29e-05	1.13e-06	TraesCS1A02G122500, TraesCS2A02G026600, TraesCS2A02G107600, TraesCS2A02G108600, TraesCS2A02G121200, TraesCS2A02G322500, TraesCS2B02G084200, TraesCS2B02G124800, TraesCS2B02G146000, TraesCS2B02G360300, TraesCS2D02G006500, TraesCS2D02G107600, TraesCS2D02G107800, TraesCS2D02G107900, TraesCS4A02G033600, TraesCS4A02G106300, TraesCS4A02G308600, TraesCS4B02G382300, TraesCS5A02G007900, TraesCS5A02G317600, TraesCS5A02G455800, TraesCS5D02G462500, TraesCS6B02G063900, TraesCS6B02G158300, TraesCS6B02G302400, TraesCS6B02G353200, TraesCS6D02G255200, TraesCS6D02G377900, TraesCS7A02G013400, TraesCS7A02G246700, TraesCS7B02G175300
...GO:0020037	MF	e	heme binding                  	18/386	2500/269428	3.72e-08	4	18	0.000239	0.000233	0.000237	3.42e-06	TraesCS2A02G107600, TraesCS2A02G108600, TraesCS2A02G322500, TraesCS2B02G124800, TraesCS2B02G360300, TraesCS2D02G006500, TraesCS2D02G107600, TraesCS2D02G107800, TraesCS2D02G107900, TraesCS4A02G106300, TraesCS4A02G308600, TraesCS4B02G382300, TraesCS5A02G317600, TraesCS5D02G462500, TraesCS6B02G063900, TraesCS6B02G158300, TraesCS6D02G377900, TraesCS7D02G354100
.....GO:0046914	MF	e	transition metal ion binding  	24/386	4413/269428	4.15e-08	5	24	0.000267	0.00026	0.000264	3.7e-06	TraesCS2A02G322500, TraesCS2B02G360300, TraesCS2D02G006500, TraesCS2D02G568600, TraesCS2D02G570300, TraesCS3B02G282400, TraesCS4A02G230500, TraesCS4A02G279100, TraesCS4A02G279200, TraesCS4A02G308600, TraesCS4A02G414800, TraesCS4B02G033100, TraesCS4B02G033300, TraesCS4B02G085400, TraesCS4B02G382300, TraesCS4D02G031600, TraesCS4D02G031700, TraesCS4D02G031800, TraesCS4D02G083500, TraesCS5A02G317600, TraesCS5D02G462500, TraesCS6B02G158300, TraesCS6D02G377900, TraesCS7A02G013400
....GO:0043531	MF	e	ADP binding                   	17/386	2275/269428	5.29e-08	8	17	0.00034	0.000331	0.000336	4.65e-06	TraesCS1B02G036800, TraesCS2A02G003900, TraesCS4A02G447300, TraesCS4A02G447700, TraesCS4A02G461800, TraesCS4A02G466000, TraesCS4A02G471700, TraesCS6B02G114200, TraesCS7A02G039500, TraesCS7A02G039900, TraesCS7A02G567500, TraesCS7D02G017400, TraesCS7D02G020800, TraesCS7D02G040500, TraesCS7D02G544600, TraesCS7D02G546100, TraesCSU02G141500
...GO:0046906	MF	e	tetrapyrrole binding          	18/386	2574/269428	5.73e-08	3	18	0.000368	0.000359	0.000364	4.91e-06	TraesCS2A02G107600, TraesCS2A02G108600, TraesCS2A02G322500, TraesCS2B02G124800, TraesCS2B02G360300, TraesCS2D02G006500, TraesCS2D02G107600, TraesCS2D02G107800, TraesCS2D02G107900, TraesCS4A02G106300, TraesCS4A02G308600, TraesCS4B02G382300, TraesCS5A02G317600, TraesCS5D02G462500, TraesCS6B02G063900, TraesCS6B02G158300, TraesCS6D02G377900, TraesCS7D02G354100
........GO:0050307	MF	e	sucrose-phosphate phosphatase activity	3/386	6/269428	5.82e-08	8	3	0.000374	0.000364	0.000369	4.92e-06	TraesCS1A02G088600, TraesCS1B02G107600, TraesCS1D02G090000
.GO:0045735	MF	e	nutrient reservoir activity   	8/386	361/269428	7.03e-08	1	8	0.000452	0.000441	0.000447	5.87e-06	TraesCS3B02G282400, TraesCS4A02G279100, TraesCS4A02G279200, TraesCS4B02G033100, TraesCS4B02G033300, TraesCS4D02G031600, TraesCS4D02G031700, TraesCS4D02G031800
..GO:0140096	MF	e	catalytic activity, acting on a protein	34/386	9066/269428	4.8e-07	2	34	0.00308	0.003	0.00304	3.81e-05	TraesCS1A02G006300, TraesCS1A02G017900, TraesCS1A02G018000, TraesCS1A02G422600, TraesCS1B02G006500, TraesCS1B02G007100, TraesCS1B02G036700, TraesCS1B02G456700, TraesCS1D02G430800, TraesCS2A02G107000, TraesCS2B02G084000, TraesCS2B02G084100, TraesCS2D02G571100, TraesCS2D02G572600, TraesCS3A02G039200, TraesCS3B02G005000, TraesCS3B02G005100, TraesCS3B02G481000, TraesCS3D02G438600, TraesCS5D02G187500, TraesCS6A02G004500, TraesCS6A02G228900, TraesCS6A02G283500, TraesCS6A02G385000, TraesCS6B02G152700, TraesCS6D02G264000, TraesCS6D02G375700, TraesCS6D02G389600, TraesCS7A02G434100, TraesCS7A02G510200, TraesCS7B02G378300, TraesCS7B02G415600, TraesCS7D02G036700, TraesCS7D02G161100
.GO:0016209	MF	e	antioxidant activity          	9/386	827/269428	3.96e-06	1	9	0.0254	0.0248	0.0251	0.000299	TraesCS2A02G107600, TraesCS2A02G108600, TraesCS2A02G121200, TraesCS2B02G124800, TraesCS2D02G107600, TraesCS2D02G107800, TraesCS2D02G107900, TraesCS4A02G106300, TraesCS6B02G063900
.....GO:0016791	MF	e	phosphatase activity          	8/386	682/269428	7.96e-06	5	8	0.0511	0.0498	0.0504	0.000588	TraesCS1A02G088600, TraesCS1B02G107600, TraesCS1D02G090000, TraesCS4A02G230500, TraesCS4B02G085400, TraesCS4D02G083500, TraesCS5A02G286100, TraesCS7A02G040400
.......GO:0050308	MF	e	sugar-phosphatase activity    	3/386	27/269428	8.32e-06	7	3	0.0534	0.0521	0.0527	0.000602	TraesCS1A02G088600, TraesCS1B02G107600, TraesCS1D02G090000
..GO:0004601	MF	e	peroxidase activity           	8/386	771/269428	1.91e-05	4	8	0.123	0.12	0.121	0.00133	TraesCS2A02G107600, TraesCS2A02G108600, TraesCS2B02G124800, TraesCS2D02G107600, TraesCS2D02G107800, TraesCS2D02G107900, TraesCS4A02G106300, TraesCS6B02G063900
...GO:0016684	MF	e	oxidoreductase activity, acting on peroxide as acceptor	8/386	775/269428	1.98e-05	3	8	0.127	0.124	0.126	0.00135	TraesCS2A02G107600, TraesCS2A02G108600, TraesCS2B02G124800, TraesCS2D02G107600, TraesCS2D02G107800, TraesCS2D02G107900, TraesCS4A02G106300, TraesCS6B02G063900
.....GO:0004588	MF	e	orotate phosphoribosyltransferase activity	2/386	5/269428	2.04e-05	5	2	0.131	0.128	0.129	0.00135	TraesCS3B02G547300, TraesCS3D02G493700
.....GO:0004590	MF	e	orotidine-5'-phosphate decarboxylase activity	2/386	5/269428	2.04e-05	5	2	0.131	0.128	0.129	0.00135	TraesCS3B02G547300, TraesCS3D02G493700
...GO:0050662	MF	e	coenzyme binding              	11/386	1621/269428	2.88e-05	3	11	0.185	0.18	0.182	0.00189	TraesCS1A02G122500, TraesCS2A02G026600, TraesCS2B02G146000, TraesCS3D02G104500, TraesCS4A02G331600, TraesCS4A02G393500, TraesCS6B02G302400, TraesCS6B02G353200, TraesCS6D02G255200, TraesCS7A02G392800, TraesCS7B02G175300
....GO:0008824	MF	e	cyanate hydratase activity    	2/386	6/269428	3.06e-05	4	2	0.197	0.192	0.194	0.00191	TraesCS4B02G297300, TraesCS4D02G296200
.....GO:0008863	MF	e	formate dehydrogenase (NAD+) activity	2/386	6/269428	3.06e-05	5	2	0.197	0.192	0.194	0.00191	TraesCS6B02G302400, TraesCS6D02G255200
....GO:0042578	MF	e	phosphoric ester hydrolase activity	8/386	844/269428	3.61e-05	4	8	0.232	0.226	0.228	0.00217	TraesCS1A02G088600, TraesCS1B02G107600, TraesCS1D02G090000, TraesCS4A02G230500, TraesCS4B02G085400, TraesCS4D02G083500, TraesCS5A02G286100, TraesCS7A02G040400
...GO:0004497	MF	e	monooxygenase activity        	9/386	1133/269428	4.65e-05	3	9	0.299	0.291	0.294	0.00271	TraesCS2B02G360300, TraesCS2D02G006500, TraesCS4A02G308600, TraesCS4B02G382300, TraesCS5A02G317600, TraesCS5A02G455800, TraesCS5D02G462500, TraesCS6B02G158300, TraesCS6D02G377900
.....GO:0000287	MF	e	magnesium ion binding         	6/386	449/269428	5.37e-05	5	6	0.345	0.336	0.339	0.00305	TraesCS1A02G088600, TraesCS1B02G107600, TraesCS1D02G090000, TraesCS3D02G104500, TraesCS5A02G014400, TraesCS7A02G442500
....GO:0004674	MF	e	protein serine/threonine kinase activity	10/386	1454/269428	5.91e-05	6	10	0.38	0.37	0.373	0.00333	TraesCS2D02G571100, TraesCS3B02G005000, TraesCS3B02G481000, TraesCS6A02G004500, TraesCS6A02G385000, TraesCS6D02G375700, TraesCS7A02G434100, TraesCS7B02G378300, TraesCS7B02G415600, TraesCS7D02G036700
......GO:0019203	MF	e	carbohydrate phosphatase activity	3/386	58/269428	8.49e-05	6	3	0.546	0.532	0.536	0.00462	TraesCS1A02G088600, TraesCS1B02G107600, TraesCS1D02G090000
....GO:0004364	MF	e	glutathione transferase activity	2/386	10/269428	9.14e-05	4	2	0.587	0.573	0.577	0.00494	TraesCS4B02G059100, TraesCS6B02G080000
..GO:0016829	MF	e	lyase activity                	8/386	994/269428	0.000112	2	8	0.718	0.699	0.704	0.00598	TraesCS3B02G547300, TraesCS3D02G104500, TraesCS3D02G493700, TraesCS4B02G297300, TraesCS4D02G296200, TraesCS5A02G014400, TraesCS7A02G392800, TraesCS7D02G073400
..GO:1901681	MF	e	sulfur compound binding       	3/386	64/269428	0.000114	2	3	0.732	0.714	0.718	0.00605	TraesCS3D02G104500, TraesCS4A02G393500, TraesCS7A02G442500
.....GO:0043565	MF	e	sequence-specific DNA binding 	8/386	1041/269428	0.000153	5	8	0.981	0.957	0.963	0.00791	TraesCS1A02G358100, TraesCS1A02G358400, TraesCS1B02G374900, TraesCS1D02G363300, TraesCS2D02G568600, TraesCS3A02G209800, TraesCS3B02G129900, TraesCS3B02G240200
......GO:0005506	MF	e	iron ion binding              	10/386	1833/269428	0.000375	6	10	1	1	1	0.0177	TraesCS2A02G322500, TraesCS2B02G360300, TraesCS2D02G006500, TraesCS4A02G308600, TraesCS4B02G382300, TraesCS5A02G317600, TraesCS5D02G462500, TraesCS6B02G158300, TraesCS6D02G377900, TraesCS7A02G013400
....GO:0010181	MF	e	FMN binding                   	3/386	138/269428	0.00108	6	3	1	1	1	0.0487	TraesCS2A02G026600, TraesCS2B02G146000, TraesCS6B02G353200
...GO:0016705	MF	e	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	9/386	1887/269428	0.00183	3	9	1	1	1	0.0787	TraesCS2A02G322500, TraesCS2B02G360300, TraesCS2D02G006500, TraesCS4A02G308600, TraesCS4B02G382300, TraesCS5A02G317600, TraesCS5D02G462500, TraesCS6B02G158300, TraesCS6D02G377900
...GO:0016614	MF	e	oxidoreductase activity, acting on CH-OH group of donors	4/386	400/269428	0.00279	3	4	1	1	1	0.116	TraesCS1A02G122500, TraesCS2B02G084200, TraesCS6B02G302400, TraesCS6D02G255200
.......GO:0052591	MF	e	sn-glycerol-3-phosphate:ubiquinone-8 oxidoreductase activity	1/386	2/269428	0.00286	7	1	1	1	1	0.118	TraesCS2B02G084200
......GO:0052590	MF	e	sn-glycerol-3-phosphate:ubiquinone oxidoreductase activity	1/386	2/269428	0.00286	6	1	1	1	1	0.118	TraesCS2B02G084200
....GO:0016836	MF	e	hydro-lyase activity          	3/386	214/269428	0.00376	4	3	1	1	1	0.151	TraesCS5A02G014400, TraesCS7A02G392800, TraesCS7D02G073400
.....GO:0004368	MF	e	glycerol-3-phosphate dehydrogenase (quinone) activity	1/386	3/269428	0.00429	5	1	1	1	1	0.164	TraesCS2B02G084200
....GO:0016901	MF	e	oxidoreductase activity, acting on the CH-OH group of donors, quinone or similar compound as acceptor	1/386	3/269428	0.00429	4	1	1	1	1	0.164	TraesCS2B02G084200
.....GO:0071522	MF	e	ureidoglycine aminohydrolase activity	1/386	3/269428	0.00429	5	1	1	1	1	0.164	TraesCS2A02G236200
..GO:0033218	MF	e	amide binding                 	2/386	68/269428	0.00438	2	2	1	1	1	0.166	TraesCS4A02G393500, TraesCS7A02G442500
....GO:0051287	MF	e	NAD binding                   	3/386	231/269428	0.00465	5	3	1	1	1	0.174	TraesCS1A02G122500, TraesCS6B02G302400, TraesCS6D02G255200
..GO:0003700	MF	e	DNA-binding transcription factor activity	8/386	1798/269428	0.00485	2	8	1	1	1	0.18	TraesCS1A02G358100, TraesCS1A02G358400, TraesCS1B02G374900, TraesCS1D02G363300, TraesCS2D02G568600, TraesCS3A02G209800, TraesCS3B02G129900, TraesCS3B02G240200
....GO:0016831	MF	e	carboxy-lyase activity        	3/386	236/269428	0.00493	4	3	1	1	1	0.182	TraesCS3B02G547300, TraesCS3D02G104500, TraesCS3D02G493700
...GO:0016788	MF	e	hydrolase activity, acting on ester bonds	9/386	2200/269428	0.00496	3	9	1	1	1	0.182	TraesCS1A02G088600, TraesCS1B02G107600, TraesCS1D02G090000, TraesCS4A02G230500, TraesCS4B02G085400, TraesCS4D02G083500, TraesCS5A02G286100, TraesCS7A02G040400, TraesCS7B02G013200
...GO:0008061	MF	e	chitin binding                	2/386	73/269428	0.00503	3	2	1	1	1	0.184	TraesCS2A02G033600, TraesCS3D02G260300
...GO:0016757	MF	e	transferase activity, transferring glycosyl groups	9/386	2230/269428	0.0054	3	9	1	1	1	0.196	TraesCS1B02G377700, TraesCS2D02G055000, TraesCS3B02G547300, TraesCS3D02G326200, TraesCS3D02G493700, TraesCS6A02G286900, TraesCS7A02G056200, TraesCS7A02G236200, TraesCS7A02G427100
....GO:1900750	MF	e	oligopeptide binding          	1/386	5/269428	0.00714	4	1	1	1	1	0.247	TraesCS7A02G442500
...GO:0043295	MF	e	glutathione binding           	1/386	5/269428	0.00714	5	1	1	1	1	0.247	TraesCS7A02G442500
.....GO:0008446	MF	e	GDP-mannose 4,6-dehydratase activity	1/386	5/269428	0.00714	5	1	1	1	1	0.247	TraesCS7D02G073400
....GO:0016763	MF	e	transferase activity, transferring pentosyl groups	2/386	89/269428	0.00738	4	2	1	1	1	0.252	TraesCS3B02G547300, TraesCS3D02G493700
.GO:0140110	MF	e	transcription regulator activity	8/386	1956/269428	0.00787	1	8	1	1	1	0.268	TraesCS1A02G358100, TraesCS1A02G358400, TraesCS1B02G374900, TraesCS1D02G363300, TraesCS2D02G568600, TraesCS3A02G209800, TraesCS3B02G129900, TraesCS3B02G240200
...GO:0016830	MF	e	carbon-carbon lyase activity  	3/386	304/269428	0.00985	3	3	1	1	1	0.319	TraesCS3B02G547300, TraesCS3D02G104500, TraesCS3D02G493700
..GO:0005344	MF	e	oxygen carrier activity       	1/386	7/269428	0.00999	2	1	1	1	1	0.319	TraesCS7D02G354100
....GO:0016616	MF	e	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	3/386	307/269428	0.0101	4	3	1	1	1	0.322	TraesCS1A02G122500, TraesCS6B02G302400, TraesCS6D02G255200
...GO:0019825	MF	e	oxygen binding                	1/386	9/269428	0.0128	3	1	1	1	1	0.398	TraesCS7D02G354100
......GO:0003993	MF	e	acid phosphatase activity     	2/386	125/269428	0.0141	6	2	1	1	1	0.43	TraesCS5A02G286100, TraesCS7A02G040400
.......GO:0004042	MF	e	acetyl-CoA:L-glutamate N-acetyltransferase activity	1/386	10/269428	0.0142	7	1	1	1	1	0.431	TraesCS7A02G241100
.....GO:0004363	MF	e	glutathione synthase activity 	1/386	12/269428	0.0171	5	1	1	1	1	0.498	TraesCS7A02G442500
..GO:1901567	MF	e	fatty acid derivative binding 	1/386	14/269428	0.0199	2	1	1	1	1	0.565	TraesCS4A02G393500
...GO:0000062	MF	e	fatty-acyl-CoA binding        	1/386	14/269428	0.0199	8	1	1	1	1	0.565	TraesCS4A02G393500
....GO:0016620	MF	e	oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor	2/386	153/269428	0.0206	4	2	1	1	1	0.579	TraesCS6B02G302400, TraesCS6D02G255200
...GO:0016840	MF	e	carbon-nitrogen lyase activity	2/386	160/269428	0.0224	3	2	1	1	1	0.614	TraesCS4B02G297300, TraesCS4D02G296200
..GO:0008289	MF	e	lipid binding                 	3/386	434/269428	0.0251	2	3	1	1	1	0.663	TraesCS3D02G415400, TraesCS4A02G437200, TraesCS4B02G382200
.....GO:0004634	MF	e	phosphopyruvate hydratase activity	1/386	18/269428	0.0255	5	1	1	1	1	0.663	TraesCS5A02G014400
