GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_bonferroni	p_sidak	p_holm	p_fdr_bh	study_items
GO:0008270	MF	e	zinc ion binding              	7/229	1959/269428	0.00157	6	7	1	1	1	0.062	TraesCS2A02G009300, TraesCS2D02G010200, TraesCS3D02G018200, TraesCS5A02G166100, TraesCS5D02G170700, TraesCS6A02G001000, TraesCSU02G115400
GO:0046906	MF	e	tetrapyrrole binding          	8/229	2574/269428	0.00178	3	8	1	1	1	0.0673	TraesCS1D02G096300, TraesCS3A02G021900, TraesCS3B02G091400, TraesCS5A02G362400, TraesCS5B02G007100, TraesCS6A02G047500, TraesCS6B02G063400, TraesCS7D02G155400
GO:0051536	MF	e	iron-sulfur cluster binding   	3/229	301/269428	0.00226	3	3	1	1	1	0.0822	TraesCS3B02G574300, TraesCS5A02G428200, TraesCS7A02G108600
GO:0051540	MF	e	metal cluster binding         	3/229	301/269428	0.00226	2	3	1	1	1	0.0822	TraesCS3B02G574300, TraesCS5A02G428200, TraesCS7A02G108600
GO:0140096	MF	e	catalytic activity, acting on a protein	17/229	9066/269428	0.00251	2	17	1	1	1	0.0857	TraesCS1A02G086100, TraesCS2B02G011400, TraesCS2D02G525700, TraesCS3A02G001500, TraesCS3D02G004600, TraesCS3D02G008600, TraesCS3D02G022600, TraesCS4B02G050200, TraesCS5A02G365400, TraesCS5B02G366900, TraesCS5B02G535400, TraesCS6B02G189300, TraesCS6B02G278200, TraesCS6B02G389200, TraesCS6B02G404500, TraesCS7A02G523000, TraesCS7D02G548400
GO:0008240	MF	e	tripeptidyl-peptidase activity	1/229	3/269428	0.00255	6	1	1	1	1	0.0857	TraesCS6B02G278200
GO:0004047	MF	e	aminomethyltransferase activity	1/229	3/269428	0.00255	5	1	1	1	1	0.0857	TraesCS2A02G467900
GO:1901974	MF	e	glycerate transmembrane transporter activity	1/229	3/269428	0.00255	9	1	1	1	1	0.0857	TraesCS1D02G200000
GO:0010242	MF	e	oxygen evolving activity      	1/229	3/269428	0.00255	3	1	1	1	1	0.0857	TraesCS2A02G247300
GO:0043879	MF	e	glycolate transmembrane transporter activity	1/229	3/269428	0.00255	8	1	1	1	1	0.0857	TraesCS1D02G200000
GO:0008238	MF	e	exopeptidase activity         	3/229	322/269428	0.00274	5	3	1	1	1	0.0902	TraesCS1A02G086100, TraesCS6B02G278200, TraesCS6B02G389200
GO:0032559	MF	e	adenyl ribonucleotide binding 	19/229	10743/269428	0.00321	7	19	1	1	1	0.104	TraesCS2A02G004200, TraesCS2B02G011400, TraesCS2D02G525700, TraesCS3A02G001500, TraesCS3D02G022400, TraesCS3D02G022600, TraesCS4D02G259000, TraesCS5A02G365400, TraesCS5B02G366900, TraesCS5B02G535100, TraesCS5B02G535400, TraesCS5D02G550900, TraesCS6B02G113200, TraesCS7A02G005000, TraesCS7A02G006500, TraesCS7A02G523000, TraesCS7B02G002300, TraesCS7B02G416600, TraesCSU02G115400
GO:0030554	MF	e	adenyl nucleotide binding     	19/229	10752/269428	0.00322	6	19	1	1	1	0.104	TraesCS2A02G004200, TraesCS2B02G011400, TraesCS2D02G525700, TraesCS3A02G001500, TraesCS3D02G022400, TraesCS3D02G022600, TraesCS4D02G259000, TraesCS5A02G365400, TraesCS5B02G366900, TraesCS5B02G535100, TraesCS5B02G535400, TraesCS5D02G550900, TraesCS6B02G113200, TraesCS7A02G005000, TraesCS7A02G006500, TraesCS7A02G523000, TraesCS7B02G002300, TraesCS7B02G416600, TraesCSU02G115400
GO:0008378	MF	e	galactosyltransferase activity	2/229	104/269428	0.00364	5	2	1	1	1	0.113	TraesCS2A02G094500, TraesCS2B02G109700
GO:0140101	MF	e	catalytic activity, acting on a tRNA	3/229	366/269428	0.00391	3	3	1	1	1	0.12	TraesCS3D02G022400, TraesCS6D02G229600, TraesCSU02G115400
GO:0004521	MF	e	endoribonuclease activity     	2/229	111/269428	0.00413	6	2	1	1	1	0.126	TraesCS1A02G152600, TraesCS1B02G170100
GO:0004620	MF	e	phospholipase activity        	2/229	114/269428	0.00435	5	2	1	1	1	0.13	TraesCS1B02G367500, TraesCS1B02G367800
GO:0051537	MF	e	2 iron, 2 sulfur cluster binding	2/229	118/269428	0.00465	4	2	1	1	1	0.138	TraesCS3B02G574300, TraesCS5A02G428200
GO:0042879	MF	e	aldonate transmembrane transporter activity	1/229	6/269428	0.00509	8	1	1	1	1	0.146	TraesCS1D02G200000
GO:0042586	MF	e	peptide deformylase activity  	1/229	6/269428	0.00509	5	1	1	1	1	0.146	TraesCS3A02G204000
GO:0015665	MF	e	alcohol transmembrane transporter activity	1/229	9/269428	0.00762	5	1	1	1	1	0.2	TraesCS1D02G200000
GO:0008028	MF	e	monocarboxylic acid transmembrane transporter activity	1/229	9/269428	0.00762	7	1	1	1	1	0.2	TraesCS1D02G200000
GO:0004751	MF	e	ribose-5-phosphate isomerase activity	1/229	9/269428	0.00762	5	1	1	1	1	0.2	TraesCS6A02G063200
GO:0004324	MF	e	ferredoxin-NADP+ reductase activity	1/229	9/269428	0.00762	5	1	1	1	1	0.2	TraesCS6A02G009200
GO:0004540	MF	e	ribonuclease activity         	2/229	154/269428	0.00778	5	2	1	1	1	0.202	TraesCS1A02G152600, TraesCS1B02G170100
GO:0016298	MF	e	lipase activity               	2/229	154/269428	0.00778	4	2	1	1	1	0.202	TraesCS1B02G367500, TraesCS1B02G367800
GO:0016811	MF	e	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides	2/229	159/269428	0.00828	4	2	1	1	1	0.214	TraesCS2A02G562400, TraesCS3A02G204000
GO:0004020	MF	e	adenylylsulfate kinase activity	1/229	10/269428	0.00847	5	1	1	1	1	0.214	TraesCS4D02G259000
GO:0031177	MF	e	phosphopantetheine binding    	1/229	10/269428	0.00847	4	1	1	1	1	0.214	TraesCS5B02G102000
GO:0004170	MF	e	dUTP diphosphatase activity   	1/229	10/269428	0.00847	7	1	1	1	1	0.214	TraesCS4B02G278200
GO:0016412	MF	e	serine O-acyltransferase activity	1/229	11/269428	0.00931	6	1	1	1	1	0.229	TraesCS1A02G353800
GO:0009001	MF	e	serine O-acetyltransferase activity	1/229	11/269428	0.00931	7	1	1	1	1	0.229	TraesCS1A02G353800
GO:0016987	MF	e	sigma factor activity         	1/229	11/269428	0.00931	2	1	1	1	1	0.229	TraesCS4A02G315700
GO:0003723	MF	e	RNA binding                   	6/229	2114/269428	0.00994	4	6	1	1	1	0.243	TraesCS1A02G152600, TraesCS1B02G170100, TraesCS2A02G448400, TraesCS5B02G531900, TraesCS6B02G404500, TraesCSU02G115400
GO:0008131	MF	e	primary amine oxidase activity	1/229	12/269428	0.0102	5	1	1	1	1	0.243	TraesCS4A02G020900
GO:0016731	MF	e	oxidoreductase activity, acting on iron-sulfur proteins as donors, NAD or NADP as acceptor	1/229	12/269428	0.0102	4	1	1	1	1	0.243	TraesCS6A02G009200
GO:0004823	MF	e	leucine-tRNA ligase activity  	1/229	14/269428	0.0118	5	1	1	1	1	0.277	TraesCS3D02G022400
GO:0070011	MF	e	peptidase activity, acting on L-amino acid peptides	6/229	2227/269428	0.0126	4	6	1	1	1	0.289	TraesCS1A02G086100, TraesCS2D02G525700, TraesCS3D02G008600, TraesCS6B02G278200, TraesCS6B02G389200, TraesCS7D02G548400
GO:1901618	MF	e	organic hydroxy compound transmembrane transporter activity	1/229	15/269428	0.0127	4	1	1	1	1	0.289	TraesCS1D02G200000
GO:0016730	MF	e	oxidoreductase activity, acting on iron-sulfur proteins as donors	1/229	17/269428	0.0144	3	1	1	1	1	0.318	TraesCS6A02G009200
GO:0016413	MF	e	O-acetyltransferase activity  	1/229	17/269428	0.0144	6	1	1	1	1	0.318	TraesCS1A02G353800
GO:0008233	MF	e	peptidase activity            	6/229	2300/269428	0.0145	3	6	1	1	1	0.32	TraesCS1A02G086100, TraesCS2D02G525700, TraesCS3D02G008600, TraesCS6B02G278200, TraesCS6B02G389200, TraesCS7D02G548400
GO:0008171	MF	e	O-methyltransferase activity  	2/229	215/269428	0.0147	5	2	1	1	1	0.323	TraesCS6A02G015400, TraesCS6B02G022400
GO:0008964	MF	e	phosphoenolpyruvate carboxylase activity	1/229	18/269428	0.0152	6	1	1	1	1	0.33	TraesCS3D02G150500
GO:0010277	MF	e	chlorophyllide a oxygenase [overall] activity	1/229	19/269428	0.016	5	1	1	1	1	0.341	TraesCS3B02G574300
GO:0004497	MF	e	monooxygenase activity        	4/229	1133/269428	0.0165	3	4	1	1	1	0.348	TraesCS3A02G021900, TraesCS3B02G091400, TraesCS3B02G574300, TraesCS5B02G007100
GO:0004812	MF	e	aminoacyl-tRNA ligase activity	2/229	233/269428	0.0171	4	2	1	1	1	0.352	TraesCS3D02G022400, TraesCSU02G115400
GO:0016875	MF	e	ligase activity, forming carbon-oxygen bonds	2/229	233/269428	0.0171	3	2	1	1	1	0.352	TraesCS3D02G022400, TraesCSU02G115400
GO:0004017	MF	e	adenylate kinase activity     	1/229	21/269428	0.0177	7	1	1	1	1	0.362	TraesCS6B02G113200
GO:0072341	MF	e	modified amino acid binding   	1/229	22/269428	0.0185	2	1	1	1	1	0.373	TraesCS5B02G102000
GO:0016703	MF	e	oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of one atom of oxygen (internal monooxygenases or internal mixed function oxidases)	1/229	23/269428	0.0194	4	1	1	1	1	0.382	TraesCS3B02G574300
GO:0004813	MF	e	alanine-tRNA ligase activity  	1/229	23/269428	0.0194	5	1	1	1	1	0.382	TraesCSU02G115400
GO:0015238	MF	e	drug transmembrane transporter activity	2/229	253/269428	0.0199	3	2	1	1	1	0.392	TraesCS1D02G200000, TraesCS7D02G130800
GO:0016641	MF	e	oxidoreductase activity, acting on the CH-NH2 group of donors, oxygen as acceptor	1/229	24/269428	0.0202	4	1	1	1	1	0.395	TraesCS4A02G020900
GO:0004611	MF	e	phosphoenolpyruvate carboxykinase activity	1/229	24/269428	0.0202	5	1	1	1	1	0.395	TraesCS3D02G150500
GO:0016747	MF	e	transferase activity, transferring acyl groups other than amino-acyl groups	4/229	1224/269428	0.0212	4	4	1	1	1	0.408	TraesCS1A02G353800, TraesCS1D02G042100, TraesCS2D02G035000, TraesCS6A02G015500
GO:0016810	MF	e	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds	2/229	262/269428	0.0213	3	2	1	1	1	0.408	TraesCS2A02G562400, TraesCS3A02G204000
GO:0008237	MF	e	metallopeptidase activity     	2/229	263/269428	0.0214	5	2	1	1	1	0.41	TraesCS2D02G525700, TraesCS6B02G389200
GO:0015144	MF	e	carbohydrate transmembrane transporter activity	1/229	26/269428	0.0219	3	1	1	1	1	0.414	TraesCS1D02G200000
GO:0046983	MF	e	protein dimerization activity 	5/229	1861/269428	0.0222	3	5	1	1	1	0.418	TraesCS3A02G434400, TraesCS3B02G018400, TraesCS6A02G015400, TraesCS6B02G022400, TraesCS7D02G032700
GO:0016705	MF	e	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	5/229	1887/269428	0.0234	3	5	1	1	1	0.438	TraesCS3A02G021900, TraesCS3B02G091400, TraesCS5A02G362400, TraesCS5B02G007100, TraesCS7D02G155400
GO:0016872	MF	e	intramolecular lyase activity 	1/229	29/269428	0.0244	3	1	1	1	1	0.451	TraesCS1A02G036200
GO:0008236	MF	e	serine-type peptidase activity	3/229	727/269428	0.0247	5	3	1	1	1	0.454	TraesCS1A02G086100, TraesCS3D02G008600, TraesCS6B02G278200
GO:0017171	MF	e	serine hydrolase activity     	3/229	727/269428	0.0247	3	3	1	1	1	0.454	TraesCS1A02G086100, TraesCS3D02G008600, TraesCS6B02G278200
GO:0047429	MF	e	nucleoside-triphosphate diphosphatase activity	1/229	30/269428	0.0252	6	1	1	1	1	0.462	TraesCS4B02G278200
GO:0004040	MF	e	amidase activity              	1/229	32/269428	0.0268	5	1	1	1	1	0.489	TraesCS2A02G562400
GO:0004601	MF	e	peroxidase activity           	3/229	771/269428	0.0287	4	3	1	1	1	0.519	TraesCS1D02G096300, TraesCS6A02G047500, TraesCS6B02G063400
GO:0016684	MF	e	oxidoreductase activity, acting on peroxide as acceptor	3/229	775/269428	0.029	3	3	1	1	1	0.524	TraesCS1D02G096300, TraesCS6A02G047500, TraesCS6B02G063400
GO:0016746	MF	e	transferase activity, transferring acyl groups	4/229	1353/269428	0.0292	3	4	1	1	1	0.525	TraesCS1A02G353800, TraesCS1D02G042100, TraesCS2D02G035000, TraesCS6A02G015500
GO:0005342	MF	e	organic acid transmembrane transporter activity	1/229	36/269428	0.0301	3	1	1	1	1	0.532	TraesCS1D02G200000
GO:0046943	MF	e	carboxylic acid transmembrane transporter activity	1/229	36/269428	0.0301	6	1	1	1	1	0.532	TraesCS1D02G200000
GO:0016861	MF	e	intramolecular oxidoreductase activity, interconverting aldoses and ketoses	1/229	40/269428	0.0334	4	1	1	1	1	0.576	TraesCS6A02G063200
GO:0016209	MF	e	antioxidant activity          	3/229	827/269428	0.0342	1	3	1	1	1	0.587	TraesCS1D02G096300, TraesCS6A02G047500, TraesCS6B02G063400
GO:0016638	MF	e	oxidoreductase activity, acting on the CH-NH2 group of donors	1/229	43/269428	0.0359	3	1	1	1	1	0.604	TraesCS4A02G020900
GO:0005515	MF	e	protein binding               	22/229	16438/269428	0.0366	2	22	1	1	1	0.613	TraesCS1B02G367300, TraesCS2A02G009300, TraesCS2A02G467900, TraesCS2B02G011400, TraesCS2D02G010200, TraesCS2D02G079600, TraesCS3A02G303900, TraesCS3A02G386400, TraesCS3A02G434400, TraesCS3B02G018400, TraesCS3D02G010700, TraesCS3D02G018200, TraesCS3D02G022600, TraesCS4D02G208300, TraesCS4D02G364400, TraesCS5A02G166100, TraesCS5B02G232400, TraesCS5D02G170700, TraesCS6A02G015400, TraesCS6B02G022400, TraesCS6B02G148000, TraesCS7D02G032700
GO:0016301	MF	e	kinase activity               	10/229	5897/269428	0.0369	4	10	1	1	1	0.614	TraesCS2B02G011400, TraesCS3A02G001500, TraesCS3D02G022600, TraesCS4B02G050200, TraesCS4D02G259000, TraesCS5A02G365400, TraesCS5B02G366900, TraesCS5B02G535400, TraesCS6B02G113200, TraesCS7A02G523000
GO:0004553	MF	e	hydrolase activity, hydrolyzing O-glycosyl compounds	4/229	1467/269428	0.0375	4	4	1	1	1	0.622	TraesCS1D02G312800, TraesCS2D02G571400, TraesCS3B02G530000, TraesCS7D02G419300
GO:0008235	MF	e	metalloexopeptidase activity  	1/229	48/269428	0.04	6	1	1	1	1	0.651	TraesCS6B02G389200
GO:0050145	MF	e	nucleoside monophosphate kinase activity	1/229	48/269428	0.04	6	1	1	1	1	0.651	TraesCS6B02G113200
GO:0035639	MF	e	purine ribonucleoside triphosphate binding	14/229	9152/269428	0.0408	4	14	1	1	1	0.657	TraesCS2B02G011400, TraesCS2D02G525700, TraesCS3A02G001500, TraesCS3D02G022400, TraesCS3D02G022600, TraesCS4D02G259000, TraesCS5A02G365400, TraesCS5B02G366900, TraesCS5B02G530800, TraesCS5B02G535400, TraesCS6A02G013600, TraesCS6B02G113200, TraesCS7A02G523000, TraesCSU02G115400
GO:0016757	MF	e	transferase activity, transferring glycosyl groups	5/229	2230/269428	0.0429	3	5	1	1	1	0.69	TraesCS2A02G094500, TraesCS2B02G109700, TraesCS3B02G024000, TraesCS4D02G366200, TraesCS7D02G419300
GO:0008514	MF	e	organic anion transmembrane transporter activity	1/229	57/269428	0.0473	5	1	1	1	1	0.752	TraesCS1D02G200000
GO:0022803	MF	e	passive transmembrane transporter activity	2/229	413/269428	0.0487	3	2	1	1	1	0.769	TraesCS5A02G332300, TraesCS5D02G338200
GO:0015267	MF	e	channel activity              	2/229	413/269428	0.0487	4	2	1	1	1	0.769	TraesCS5A02G332300, TraesCS5D02G338200
GO:0048038	MF	e	quinone binding               	1/229	60/269428	0.0497	3	1	1	1	1	0.781	TraesCS4A02G020900
