GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_bonferroni	p_sidak	p_holm	p_fdr_bh	study_items
GO:0010277	MF	e	chlorophyllide a oxygenase [overall] activity	1/180	19/269428	0.0126	5	1	1	1	1	0.301	TraesCS4B02G311100
GO:0016746	MF	e	transferase activity, transferring acyl groups	4/180	1353/269428	0.0134	3	4	1	1	1	0.311	TraesCS2D02G568200, TraesCS4D02G263500, TraesCS6B02G128200, TraesCS6B02G432600
GO:0072341	MF	e	modified amino acid binding   	1/180	22/269428	0.0146	2	1	1	1	1	0.336	TraesCS7A02G442500
GO:0016703	MF	e	oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of one atom of oxygen (internal monooxygenases or internal mixed function oxidases)	1/180	23/269428	0.0153	4	1	1	1	1	0.345	TraesCS4B02G311100
GO:0004813	MF	e	alanine-tRNA ligase activity  	1/180	23/269428	0.0153	5	1	1	1	1	0.345	TraesCS3D02G022200
GO:0052689	MF	e	carboxylic ester hydrolase activity	2/180	284/269428	0.0158	4	2	1	1	1	0.354	TraesCS1B02G233200, TraesCS5B02G042800
GO:0071949	MF	e	FAD binding                   	2/180	288/269428	0.0162	6	2	1	1	1	0.361	TraesCS7A02G536900, TraesCS7B02G044200
GO:0050308	MF	e	sugar-phosphatase activity    	1/180	27/269428	0.0179	7	1	1	1	1	0.38	TraesCS1B02G107600
GO:0004743	MF	e	pyruvate kinase activity      	1/180	27/269428	0.0179	5	1	1	1	1	0.38	TraesCS3D02G192800
GO:0031420	MF	e	alkali metal ion binding      	1/180	27/269428	0.0179	5	1	1	1	1	0.38	TraesCS3D02G192800
GO:0030955	MF	e	potassium ion binding         	1/180	27/269428	0.0179	6	1	1	1	1	0.38	TraesCS3D02G192800
GO:0016616	MF	e	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	2/180	307/269428	0.0182	4	2	1	1	1	0.387	TraesCS5D02G540800, TraesCS6A02G173700
GO:0016634	MF	e	oxidoreductase activity, acting on the CH-CH group of donors, oxygen as acceptor	1/180	28/269428	0.0185	4	1	1	1	1	0.392	TraesCS7B02G044200
GO:0042578	MF	e	phosphoric ester hydrolase activity	3/180	844/269428	0.0194	4	3	1	1	1	0.406	TraesCS1B02G107600, TraesCS3D02G312000, TraesCS7A02G040400
GO:0033764	MF	e	steroid dehydrogenase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	1/180	30/269428	0.0199	5	1	1	1	1	0.41	TraesCS5D02G540800
GO:0004012	MF	e	phospholipid-translocating ATPase activity	1/180	30/269428	0.0199	10	1	1	1	1	0.41	TraesCS4A02G130300
GO:0003854	MF	e	3-beta-hydroxy-delta5-steroid dehydrogenase activity	1/180	30/269428	0.0199	6	1	1	1	1	0.41	TraesCS5D02G540800
GO:0004040	MF	e	amidase activity              	1/180	32/269428	0.0212	5	1	1	1	1	0.428	TraesCS2D02G573300
GO:0016742	MF	e	hydroxymethyl-, formyl- and related transferase activity	1/180	33/269428	0.0218	4	1	1	1	1	0.437	TraesCS2D02G493600
GO:0016229	MF	e	steroid dehydrogenase activity	1/180	33/269428	0.0218	3	1	1	1	1	0.437	TraesCS5D02G540800
GO:0140098	MF	e	catalytic activity, acting on RNA	3/180	910/269428	0.0236	2	3	1	1	1	0.459	TraesCS1B02G233200, TraesCS3D02G022200, TraesCS5B02G042800
GO:0019139	MF	e	cytokinin dehydrogenase activity	1/180	36/269428	0.0238	4	1	1	1	1	0.459	TraesCS7A02G536900
GO:0005548	MF	e	phospholipid transporter activity	1/180	36/269428	0.0238	3	1	1	1	1	0.459	TraesCS4A02G130300
GO:0022804	MF	e	active transmembrane transporter activity	3/180	919/269428	0.0242	3	3	1	1	1	0.466	TraesCS3D02G356300, TraesCS7A02G118900, TraesCS7D02G114200
GO:0042277	MF	e	peptide binding               	1/180	37/269428	0.0244	3	1	1	1	1	0.467	TraesCS7A02G442500
GO:0016829	MF	e	lyase activity                	3/180	994/269428	0.0296	2	3	1	1	1	0.54	TraesCS2D02G177700, TraesCS3D02G493700, TraesCS7D02G073400
GO:0016614	MF	e	oxidoreductase activity, acting on CH-OH group of donors	2/180	400/269428	0.0298	3	2	1	1	1	0.542	TraesCS5D02G540800, TraesCS6A02G173700
GO:0046873	MF	e	metal ion transmembrane transporter activity	2/180	410/269428	0.0312	6	2	1	1	1	0.559	TraesCS5B02G197300, TraesCS6B02G128000
GO:0016881	MF	e	acid-amino acid ligase activity	1/180	49/269428	0.0322	4	1	1	1	1	0.57	TraesCS7A02G442500
GO:0019203	MF	e	carbohydrate phosphatase activity	1/180	58/269428	0.038	6	1	1	1	1	0.65	TraesCS1B02G107600
GO:0008536	MF	e	Ran GTPase binding            	1/180	62/269428	0.0406	7	1	1	1	1	0.683	TraesCS2D02G572700
GO:0004497	MF	e	monooxygenase activity        	3/180	1133/269428	0.041	3	3	1	1	1	0.688	TraesCS4B02G311100, TraesCS6B02G158300, TraesCS7A02G523800
GO:0004713	MF	e	protein tyrosine kinase activity	1/180	63/269428	0.0412	6	1	1	1	1	0.688	TraesCS6B02G152700
GO:1901681	MF	e	sulfur compound binding       	1/180	64/269428	0.0419	2	1	1	1	1	0.695	TraesCS7A02G442500
GO:0033218	MF	e	amide binding                 	1/180	68/269428	0.0444	2	1	1	1	1	0.723	TraesCS7A02G442500
GO:0016645	MF	e	oxidoreductase activity, acting on the CH-NH group of donors	1/180	69/269428	0.0451	3	1	1	1	1	0.728	TraesCS7A02G536900
GO:0005319	MF	e	lipid transporter activity    	1/180	69/269428	0.0451	2	1	1	1	1	0.728	TraesCS4A02G130300
GO:0004175	MF	e	endopeptidase activity        	3/180	1180/269428	0.0453	5	3	1	1	1	0.73	TraesCS3A02G040800, TraesCS3A02G283600, TraesCS4B02G062500
GO:0016843	MF	e	amine-lyase activity          	1/180	71/269428	0.0463	4	1	1	1	1	0.743	TraesCS2D02G177700
GO:0016844	MF	e	strictosidine synthase activity	1/180	71/269428	0.0463	5	1	1	1	1	0.743	TraesCS2D02G177700
